ID,lat,long,ele,time,,date,name,cmt,desc,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Author,CreationTime,,Flock
7,-11.87644299,-71.40822002,340.864746,2025-09-10T12:40:25Z,,9/10/2025,754,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:40:25Z,,Yulisa
8,-11.876343,-71.40859896,341.427917,2025-09-10T12:43:43Z,,9/10/2025,755,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:43:43Z,,Yulisa
9,-11.87644802,-71.40882997,340.694977,2025-09-10T12:50:01Z,,9/10/2025,756,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:50:01Z,,Yulisa
10,-11.87640896,-71.409238,339.238708,2025-09-10T12:56:11Z,,9/10/2025,757,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:56:11Z,,Yulisa
11,-11.87637099,-71.40909601,338.854065,2025-09-10T13:00:25Z,,9/10/2025,758,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T13:00:25Z,,Yulisa
12,-11.87661901,-71.40938502,336.748474,2025-09-10T13:16:31Z,,9/10/2025,759,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T13:16:31Z,,Yulisa
13,-11.87643402,-71.40948501,334.160095,2025-09-10T13:31:21Z,,9/10/2025,760,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T13:31:21Z,,Yulisa
14,-11.87624199,-71.40915401,330.56308,2025-09-10T13:40:51Z,,9/10/2025,761,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T13:40:51Z,,Yulisa
15,-11.87623101,-71.40899702,330.541107,2025-09-10T13:43:37Z,,9/10/2025,762,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T13:43:37Z,,Yulisa
16,-11.87644199,-71.40891102,330.71994,2025-09-10T14:02:31Z,,9/10/2025,763,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:02:31Z,,Yulisa
17,-11.87658196,-71.40880298,329.413818,2025-09-10T14:05:48Z,,9/10/2025,764,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:05:48Z,,Yulisa
18,-11.87673502,-71.40876501,327.792236,2025-09-10T14:16:36Z,,9/10/2025,765,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:16:36Z,,Yulisa
19,-11.87688899,-71.408821,329.254639,2025-09-10T14:21:38Z,,9/10/2025,766,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:21:38Z,,Yulisa
20,-11.87691104,-71.40895402,329.073914,2025-09-10T14:27:49Z,,9/10/2025,767,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:27:49Z,,Yulisa
21,-11.87695202,-71.40912401,332.886078,2025-09-10T14:33:52Z,,9/10/2025,768,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:33:52Z,,Yulisa
22,-11.87705596,-71.40899903,335.608002,2025-09-10T14:52:15Z,,9/10/2025,769,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T14:52:15Z,,Yulisa
23,-11.87707398,-71.40888303,338.855469,2025-09-10T15:07:41Z,,9/10/2025,770,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T15:07:41Z,,Yulisa
24,-11.87697901,-71.408778,342.399261,2025-09-10T15:16:51Z,,9/10/2025,771,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T15:16:51Z,,Yulisa
25,-11.87688497,-71.40870298,344.023926,2025-09-10T15:27:04Z,,9/10/2025,772,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T15:27:04Z,,Yulisa
26,-11.87647099,-71.40848698,341.271729,2025-09-10T15:37:15Z,,9/10/2025,773,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T15:37:15Z,,Yulisa
27,-11.876488,-71.40832798,335.589783,2025-09-10T16:08:16Z,,9/10/2025,774,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T16:08:16Z,,Yulisa
28,-11.87654399,-71.40811197,339.943359,2025-09-10T16:16:13Z,,9/10/2025,775,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T16:16:13Z,,Yulisa
29,-11.87647501,-71.40782397,341.55304,2025-09-10T16:40:41Z,,9/10/2025,776,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T16:40:41Z,,Yulisa
30,-11.87645699,-71.40766597,343.725708,2025-09-10T16:54:03Z,,9/10/2025,777,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T16:54:03Z,,Yulisa
31,-11.87669302,-71.40826302,343.404755,2025-09-10T17:32:11Z,,9/10/2025,778,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T17:32:11Z,,Yulisa
32,-11.87655204,-71.40844096,343.535706,2025-09-10T17:41:53Z,,9/10/2025,779,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T17:41:53Z,,Yulisa
33,-11.87637803,-71.40868404,345.138702,2025-09-10T17:52:42Z,,9/10/2025,780,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T17:52:42Z,,Yulisa
34,-11.87613202,-71.413854,348.071472,2025-09-10T18:52:24Z,,9/10/2025,781,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T18:52:24Z,,Luvina
35,-11.87609598,-71.41375903,346.467499,2025-09-10T18:59:32Z,,9/10/2025,782,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T18:59:32Z,,Luvina
36,-11.87615901,-71.41400303,346.95047,2025-09-10T19:18:07Z,,9/10/2025,783,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T19:18:07Z,,Luvina
37,-11.87618801,-71.41377999,344.597504,2025-09-10T20:07:57Z,,9/10/2025,784,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:07:57Z,,Luvina
38,-11.87626496,-71.41363196,342.251434,2025-09-10T20:07:25Z,,9/10/2025,785,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:07:25Z,,Luvina
39,-11.87615901,-71.41362098,342.226715,2025-09-10T20:28:13Z,,9/10/2025,786,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:28:13Z,,Luvina
40,-11.87596296,-71.41366004,336.092316,2025-09-10T20:32:15Z,,9/10/2025,787,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:32:15Z,,Luvina
41,-11.875883,-71.41353398,336.812805,2025-09-10T20:35:07Z,,9/10/2025,788,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:35:07Z,,Luvina
42,-11.87569901,-71.41340003,338.275116,2025-09-10T20:39:29Z,,9/10/2025,789,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:39:29Z,,Luvina
43,-11.87541797,-71.41313299,336.333527,2025-09-10T20:42:57Z,,9/10/2025,790,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:42:57Z,,Luvina
44,-11.87531102,-71.41303098,336.09317,2025-09-10T20:50:16Z,,9/10/2025,791,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:50:16Z,,Luvina
45,-11.87523901,-71.41288899,336.209015,2025-09-10T20:55:38Z,,9/10/2025,792,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T20:55:38Z,,Luvina
46,-11.87484004,-71.41270199,339.428894,2025-09-10T21:16:19Z,,9/10/2025,793,,,"Block, Green",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T21:16:19Z,,Luvina
1,-11.88038399,-71.40512701,337.658264,2025-09-10T16:43:25Z,,9/10/2025,5401,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-10T16:43:25Z,,Naranja rojo
2,-11.88015902,-71.40498997,342.490051,2025-09-10T17:08:33Z,,9/10/2025,5411,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-10T17:08:33Z,,Naranja rojo
3,-11.88142796,-71.40871204,340.450165,2025-09-10T21:54:20Z,,9/10/2025,5421,,,"Navaid, White",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-10T21:54:20Z,,
4,-11.88052397,-71.40504202,334.577026,2025-09-11T10:48:19Z,,9/11/2025,5431,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T10:48:19Z,,Naranja rojo
5,-11.88053403,-71.40543899,323.755554,2025-09-11T10:57:27Z,,9/11/2025,5441,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T10:57:27Z,,Naranja rojo
6,-11.88010798,-71.40513204,341.92688,2025-09-11T12:18:42Z,,9/11/2025,5451,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T12:18:42Z,,Naranja rojo
7,-11.88011401,-71.40513103,341.792175,2025-09-11T12:18:44Z,,9/11/2025,5461,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T12:18:44Z,,Naranja rojo
8,-11.88057602,-71.40550797,341.187683,2025-09-11T12:47:29Z,,9/11/2025,5471,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T12:47:29Z,,Naranja rojo
9,-11.88105999,-71.40526104,335.93219,2025-09-11T13:02:46Z,,9/11/2025,5481,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T13:02:46Z,,Naranja rojo
10,-11.88112697,-71.40555399,328.661682,2025-09-11T13:23:54Z,,9/11/2025,5491,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T13:23:54Z,,Naranja rojo
11,-11.88072396,-71.40569698,328.092041,2025-09-11T13:41:01Z,,9/11/2025,5501,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T13:41:01Z,,Naranja rojo
12,-11.88074601,-71.40575096,328.750641,2025-09-11T13:42:09Z,,9/11/2025,5511,BORDER FIGHT,BORDER FIGHT,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T13:42:09Z,,Naranja rojo
13,-11.88057301,-71.40598297,323.337402,2025-09-11T14:13:04Z,,9/11/2025,5521,,,"Navaid, White",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T14:13:04Z,,Naranja rojo
14,-11.88058298,-71.40633903,326.791962,2025-09-11T14:22:51Z,,9/11/2025,5531,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T14:22:51Z,,Naranja rojo
15,-11.88052598,-71.40621498,325.060059,2025-09-11T14:36:15Z,,9/11/2025,5541,FIGHT BBLANCA M CH,FIGHT BBLANCA M CH,Crossing,user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T14:36:15Z,,Naranja rojo
16,-11.88060796,-71.40615203,330.999237,2025-09-11T14:56:55Z,,9/11/2025,5551,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T14:56:55Z,,Blanca
17,-11.88045097,-71.40583402,330.629883,2025-09-11T15:06:13Z,,9/11/2025,5561,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T15:06:13Z,,Naranja rojo
18,-11.88047301,-71.40553999,332.899475,2025-09-11T15:09:04Z,,9/11/2025,5571,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T15:09:04Z,,Naranja rojo
19,-11.87992098,-71.40499298,341.985352,2025-09-11T15:44:36Z,,9/11/2025,5581,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T15:44:36Z,,Naranja rojo
20,-11.88050101,-71.40514302,323.629425,2025-09-11T16:27:38Z,,9/11/2025,5591,,,"Navaid, Green",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T16:27:38Z,,Naranja rojo
21,-11.880846,-71.40417399,320.032471,2025-09-11T16:41:16Z,,9/11/2025,5601,,,Golf Course,user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T16:41:16Z,,Naranja rojo
22,-11.88125001,-71.40414599,335.402405,2025-09-11T16:51:29Z,,9/11/2025,5611,NO CLUE,NO CLUE,"Flag, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-11T16:51:29Z,,
23,-11.882557,-71.40293598,311.33551,2025-09-12T10:36:21Z,,9/12/2025,5621,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T10:36:21Z,,Uy
24,-11.88259103,-71.40291,311.654541,2025-09-12T10:40:20Z,,9/12/2025,5631,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T10:40:20Z,,Uy
25,-11.88226397,-71.40302701,330.120148,2025-09-12T11:07:10Z,,9/12/2025,5641,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T11:07:10Z,,Uy
26,-11.88216104,-71.40292601,331.498291,2025-09-12T11:23:56Z,,9/12/2025,5651,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T11:23:56Z,,Uy
27,-11.88211201,-71.40296004,343.868256,2025-09-12T11:34:57Z,,9/12/2025,5661,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T11:34:57Z,,Uy
28,-11.88222801,-71.40288401,342.171082,2025-09-12T11:41:50Z,,9/12/2025,5671,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T11:41:50Z,,Uy
29,-11.88242901,-71.40258,329.609039,2025-09-12T11:56:20Z,,9/12/2025,5681,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T11:56:20Z,,Uy
30,-11.881923,-71.40208396,344.033813,2025-09-12T12:27:14Z,,9/12/2025,5691,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T12:27:14Z,,Uy
31,-11.88185502,-71.40218203,339.171326,2025-09-12T12:33:48Z,,9/12/2025,5701,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T12:33:48Z,,Uy
32,-11.88259003,-71.40287203,325.77774,2025-09-12T13:13:33Z,,9/12/2025,5711,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T13:13:33Z,,Uy
33,-11.88274601,-71.40287496,328.083344,2025-09-12T13:16:18Z,,9/12/2025,5721,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T13:16:18Z,,Uy
34,-11.883161,-71.40246903,318.965302,2025-09-12T13:36:34Z,,9/12/2025,5731,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T13:36:34Z,,Uy
35,-11.88298599,-71.40238797,318.801361,2025-09-12T13:43:41Z,,9/12/2025,5741,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T13:43:41Z,,Uy
36,-11.88283402,-71.40224003,320.525818,2025-09-12T13:57:49Z,,9/12/2025,5751,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T13:57:49Z,,Uy
37,-11.88298096,-71.40209603,328.748505,2025-09-12T14:16:58Z,,9/12/2025,5761,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T14:16:58Z,,Uy
38,-11.882456,-71.40205303,323.31189,2025-09-12T14:26:56Z,,9/12/2025,5771,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T14:26:56Z,,Uy
39,-11.881924,-71.40213501,339.888367,2025-09-12T14:48:45Z,,9/12/2025,5781,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T14:48:45Z,,Uy
40,-11.88181202,-71.40250096,339.531433,2025-09-12T14:58:51Z,,9/12/2025,5791,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T14:58:51Z,,Uy
41,-11.88183297,-71.40261596,342.835693,2025-09-12T15:04:31Z,,9/12/2025,5801,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T15:04:31Z,,Uy
42,-11.88191604,-71.40274496,338.845367,2025-09-12T15:18:28Z,,9/12/2025,5811,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T15:18:28Z,,Uy
43,-11.88222298,-71.402954,350.404541,2025-09-12T15:44:21Z,,9/12/2025,5821,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T15:44:21Z,,Uy
44,-11.88250504,-71.40323496,357.106964,2025-09-12T15:54:42Z,,9/12/2025,5831,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T15:54:42Z,,Uy
45,-11.88277996,-71.40318903,351.625916,2025-09-12T16:00:33Z,,9/12/2025,5841,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T16:00:33Z,,Uy
46,-11.88336401,-71.40288301,339.981201,2025-09-12T16:04:11Z,,9/12/2025,5851,,,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-12T16:04:11Z,,Uy
1,-11.88696999,-71.40701403,344.639587,2025-09-12T12:48:05Z,,,794,,,Residence,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-12T12:48:05Z,,Shushupe
2,-11.886971,-71.40715602,345.914581,2025-09-12T12:49:37Z,,,795,,,Residence,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-12T12:49:37Z,,Shushupe
3,-11.88679799,-71.40723699,345.713898,2025-09-12T12:51:48Z,,,796,,,Residence,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-12T12:51:48Z,,Shushupe
1,-11.88580097,-71.40526397,331.530212,2025-09-13T13:11:43Z,,,797,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-13T13:11:43Z,,
2,-11.88567398,-71.40540403,332.511047,2025-09-13T13:12:20Z,,,798,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-13T13:12:20Z,,
3,-11.88793299,-71.40703599,348.090759,2025-09-13T15:08:12Z,,,799,,,City (Large),user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-13T15:08:12Z,,
4,-11.88801798,-71.40694303,348.222595,2025-09-13T15:21:41Z,,,800,,,City (Large),user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-13T15:21:41Z,,
5,-11.88795,-71.406836,348.357025,2025-09-13T15:21:53Z,,,801,,,City (Large),user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-13T15:21:53Z,,
